family	genus	species	mycorrhizal_type	AOO	EOO	env_B2	geo_B2	ex_dent	env_B2_corrected	geo_B2_corrected	RC1_position	RC2_position	RC3_position	lat_position	lat_range	biome	climate_zone
Lauraceae	Cryptocarya	Cryptocarya mackinnoniana	AM	11400	122035.212246707	0.135164881841115	0.100728953725048	0.0956260032102729	0.0129252774248546	0.0465766835725661	0.903202886659366	0.976760961512113	1.06703197334143	-16.9408376866629	6.13200234954377	Tropical	Tropical
Lauraceae	Cryptocarya	Cryptocarya obovata	AM	28700	485382.676912294	0.353028841328963	0.315925669213172	0.105738362760835	0.037328691689479	0.0790598225657719	-0.518638538866168	1.18864956381378	1.03642138837818	-30.2934828666961	6.63341613910851	Non-tropical	Non-tropical
Lauraceae	Litsea	Litsea bindoniana	AM	7200	86947.2423462855	0.131809177791013	0.10131035014567	0.0257223113964687	0.00339043671605294	0.0186334712358975	0.611548512682957	1.30200414077175	1.29020564833508	-18.6142704097152	4.70462965332694	Tropical	Tropical
Lauraceae	Litsea	Litsea breviumbellata	AM	10700	874835.99302504	0.230145778133215	0.140717301142263	0.0870786516853933	0.020040784050926	0.0642692379438235	1.29545272790658	1.04235927284243	0.159220409638565	-13.4115058219739	6.6598018201614	Tropical	Tropical
Lauraceae	Litsea	Litsea glutinosa	AM	55700	2064542.17829269	0.210272464947246	0.235778836864005	0.331661316211878	0.0697392424875195	0.202952177731625	1.28676509608828	0.576159695529936	0.152864644706769	-14.4359580087302	8.98798561502807	Tropical	Tropical
Lecythidaceae	Barringtonia	Barringtonia racemosa	AM	2000	52908.0034835312	0.266726058091068	0.216499570294872	0.0191412520064205	0.00510547069460031	0.015220197634263	1.0160578395689	1.31488681210921	1.04899917486821	-15.7388634241131	5.28334450344062	Tropical	Tropical
Lecythidaceae	Planchonia	Planchonia careya	AM	142300	2907137.27842003	0.470904804189948	0.447332806214654	0.522110754414125	0.24586446257285	0.368220550285324	1.12639871358279	0.375169005937383	-0.0841708079868996	-15.7545271083757	12.4642670658205	Tropical	Tropical
Loganiaceae	Strychnos	Strychnos lucida	AM	69200	2272645.5347876	0.188887790014947	0.28068902101911	0.407142857142857	0.0769043145060854	0.272174678709638	1.2900765091228	0.373842281978062	-0.0693785243382924	-14.684330717578	5.72721310750229	Tropical	Tropical
Loranthaceae	Nuytsia	Nuytsia floribunda	NM	15400	210450.490580087	0.137150344088223	0.155973314883092	0.21946227929374	0.0300993271195222	0.111555987713327	-0.818116016107228	0.849487521679707	-0.495180794630213	-31.7386236733918	3.91164495539709	Non-tropical	Non-tropical
Lythraceae	Sonneratia	Sonneratia alba	AM	9600	1917800.06171457	0.245118443754756	0.145280472819011	0.240248796147673	0.0588894110256711	0.11117708545322	1.41944752341345	0.670649543533755	0.424855227859061	-13.7583736960226	9.72340565324989	Tropical	Tropical
Lythraceae	Sonneratia	Sonneratia caseolaris	AM	1300	478946.920160953	0.262723309267018	0.179560111771629	0.0143659711075441	0.00377427547020836	0.0129891526617171	1.11123787299013	1.2880227084143	1.18229931560796	-15.3453165362013	6.36487957114858	Tropical	Tropical
Malvaceae	Brachychiton	Brachychiton megaphyllus	AM	38800	333016.402466718	0.333256646252895	0.314257864419134	0.287600321027287	0.0958447184468099	0.249287741129568	1.29148930958233	0.37038299644309	-0.270268712475243	-14.5714926743136	4.40180076547086	Tropical	Tropical
Malvaceae	Brachychiton	Brachychiton paradoxus	AM	43600	1128550.11937827	0.388141758027235	0.371171762354388	0.368579454253612	0.143061077346716	0.323750100004797	1.17992733352565	0.220251672357644	-0.510490933008747	-15.288963879548	6.40694729427544	Tropical	Tropical
Malvaceae	Franciscodendron	Franciscodendron laurifolium	AM	6200	18101.9480543186	0.115876303008647	0.0856871688896447	0.0213884430176565	0.00247841370399714	0.0176255025881495	0.561216469054057	1.26068295244669	1.31229913043801	-18.9764926893933	2.38509083537075	Tropical	Tropical
Malvaceae	Helicteres	Helicteres isora	AM	8200	1460115.94147803	0.375746101066656	0.340486116120442	0.323996789727127	0.121740530498081	0.234938616425368	1.27973425142487	0.348612883514686	-0.104296169785123	-14.7100832982867	4.95334512898989	Tropical	Tropical
Malvaceae	Heritiera	Heritiera actinophylla	AM	26500	492395.76630118	0.316918887477322	0.265846527276115	0.158988764044944	0.0503865422225181	0.0937790043949503	-0.244577184656774	0.962928958821074	1.25617991760342	-27.3841229725721	12.0373986681591	Non-tropical	Non-tropical
Malvaceae	Heritiera	Heritiera littoralis	AM	6200	167312.803726237	0.246229697694718	0.177783987388777	0.0902086677367576	0.0222120529862651	0.0644829238563464	1.2879945198752	1.01533492536	0.465144384356385	-13.7837467783553	10.3148984077949	Tropical	Tropical
Malvaceae	Heritiera	Heritiera trifoliolata	AM	17300	646460.183060437	0.346761654252469	0.293099133311673	0.159911717495987	0.055451251693262	0.0839165022882965	0.0179809680907541	1.06420594574535	1.18442800408491	-25.1836993563746	13.5319191219512	Non-tropical	Non-tropical
Malvaceae	Hibiscus	Hibiscus tiliaceus	AM	26800	3503970.24427695	0.383986046957568	0.328333689078114	0.382343499197432	0.146814568836746	0.224851555703433	1.00703295504081	0.792648698832814	0.184491221082001	-16.5725154402703	20.2703684663195	Tropical	Tropical
Malvaceae	Thespesia	Thespesia populnea	AM	5300	2866642.85723976	0.188948091035505	0.202610760134597	0.300922953451043	0.0568588176033409	0.162273275694748	1.03041339577422	0.742065140071928	0.552020060145658	-16.3833088911267	15.825639292697	Tropical	Tropical
Meliaceae	Aglaia	Aglaia elaeagnoidea	AM	9500	2035880.99716141	0.319147762592392	0.247009753052892	0.300922953451043	0.0960388873065949	0.160950500026761	1.28138646794152	0.618556487160564	0.453484497894441	-14.7825287189088	12.7361519006651	Tropical	Tropical
Meliaceae	Melia	Melia azedarach	AM	80600	8061728.99406065	0.491663443044833	0.519655395629554	0.943659711075441	0.463962982610044	0.502057917874905	-0.112443216568542	0.505236310087716	0.700184943672689	-26.5738877998477	18.9969145797151	Non-tropical	Non-tropical
Meliaceae	Owenia	Owenia vernicosa	EcM-AM	50200	1353135.75222276	0.162190555477326	0.313513471359329	0.328772070626003	0.0533237247602621	0.283560842286795	1.2785492303224	0.292136608534845	-0.252088390906646	-14.8034753465103	4.95344397958924	Tropical	Tropical
Meliaceae	Synoum	Synoum glandulosum	AM	69200	1193703.45260794	0.376634429773979	0.326272134445557	0.393619582664527	0.148250687064725	0.212274125361586	-0.698047033699962	1.11129081281423	0.753945979507391	-31.4460268217863	19.0385924038046	Non-tropical	Non-tropical
Meliaceae	Toona	Toona ciliata	AM	45000	2874712.72707196	0.212466986502924	0.209920384762012	0.409510433386838	0.0870074477232079	0.172585966492183	-0.43003019965682	1.13944224609764	0.842312330407205	-29.2355981382038	20.6492680130885	Non-tropical	Non-tropical
Metteniusaceae	Apodytes	Apodytes brachystylis	AM	8200	32320.7977509005	0.0973739465614642	0.0523063031492422	0.0262841091492777	0.00255938743971746	0.0178154119193158	0.575876348476199	1.34383965058336	1.29602659470804	-18.7622163221819	3.62858110882121	Tropical	Tropical
Moraceae	Antiaris	Antiaris toxicaria	AM	8900	539463.179418663	0.0610650571468685	0.104155751742686	0.075561797752809	0.0046141854978954	0.0627142687752218	1.43579618110734	0.78199475459602	0.230704220197896	-12.8593168109302	3.43977933397126	Tropical	Tropical
Moraceae	Ficus	Ficus hispida	AM	21400	2104324.62861156	0.312389898453747	0.246078728345821	0.296107544141252	0.092501005645674	0.173407500711955	1.30859731836334	0.626378502071261	0.230465645977798	-14.2970490991787	9.1208471253102	Tropical	Tropical
Moraceae	Ficus	Ficus microcarpa	AM	7900	969000.744236517	0.245872641166443	0.264488660860654	0.439486356340289	0.108057671190003	0.206996192215685	0.733782585767808	0.768144208133467	0.685247533971362	-19.04425533431	22.090359514474	Tropical	Tropical
Moraceae	Ficus	Ficus platypoda	AM	10700	2279758.60026029	0.368610066877613	0.337680978987829	0.395585874799358	0.14581693576563	0.242694260435709	1.25789952338498	0.284465476331344	0.286431029327508	-15.4212184071395	14.2502257222319	Tropical	Tropical
Moraceae	Ficus	Ficus racemosa	AM	34500	2457306.11768067	0.472136380005581	0.447002456702314	0.489646869983949	0.231180100675285	0.342823745128412	1.10746677388367	0.347674658220074	0.198593877944798	-16.1910879877917	13.1225633536127	Tropical	Tropical
Moraceae	Ficus	Ficus scobina	AM	33100	491879.737918826	0.269356386617347	0.223715655033051	0.257182985553772	0.0692738796882255	0.1757669420796	1.38452027752522	0.4537168288643	0.0243460285763283	-14.0609149863195	3.6545202601958	Tropical	Tropical
Moraceae	Ficus	Ficus variegata	AM	6700	54104.98716136	0.112878934644057	0.0578110594342797	0.0317014446227929	0.00357842529569845	0.021683819543329	0.902647932589398	1.32806812159898	1.17661238511975	-16.5422997815454	6.31146869450595	Tropical	Tropical
