fungal_root_id	family	genus	species	species_verbatim	mycorrhizal_type	replicates	habitat	host_age	host_age_group	am_evaluated	am_criteria	am_structures	ecm_evaluated	ecm_structures	erm_structure	nm_structures	latitude	longitude	comment	source	link
OBS3678271	Myrtaceae	Eucalyptus	Eucalyptus transcontinentalis		EcM	1	forest	uncertain	uncertain	-	-	-	yes	mntl	-	-				"Chilvers, G. A., & Pryor, L. D. (1965). The structure of eucalypt mycorrhizas. Australian journal of Botany, 13(2), 245-259."	https://doi.org/10.1071/BT9650245
OBS3678273	Myrtaceae	Eucalyptus	Eucalyptus triflora		EcM	1	forest	uncertain	uncertain	-	-	-	yes	mntl	-	-				"Chilvers, G. A., & Pryor, L. D. (1965). The structure of eucalypt mycorrhizas. Australian journal of Botany, 13(2), 245-259."	https://doi.org/10.1071/BT9650245
OBS3678275	Myrtaceae	Eucalyptus	Eucalyptus urnigera		EcM	1	forest	uncertain	uncertain	-	-	-	yes	mntl	-	-				"Chilvers, G. A., & Pryor, L. D. (1965). The structure of eucalypt mycorrhizas. Australian journal of Botany, 13(2), 245-259."	https://doi.org/10.1071/BT9650245
OBS3678187	Myrtaceae	Eucalyptus	Eucalyptus viminalis	Eucalyptus viminalis	EcM	1	forest	uncertain	uncertain	-	-	-	yes	mntl	-	-				"Chilvers, G. A., & Pryor, L. D. (1965). The structure of eucalypt mycorrhizas. Australian journal of Botany, 13(2), 245-259."	https://doi.org/10.1071/BT9650245
OBS3678276	Myrtaceae	Eucalyptus	Eucalyptus viminalis		EcM	1	forest	uncertain	uncertain	-	-	-	yes	mntl	-	-				"Chilvers, G. A., & Pryor, L. D. (1965). The structure of eucalypt mycorrhizas. Australian journal of Botany, 13(2), 245-259."	https://doi.org/10.1071/BT9650245
OBS3678277	Myrtaceae	Eucalyptus	Eucalyptus wandoo		EcM	1	forest	uncertain	uncertain	-	-	-	yes	mntl	-	-				"Chilvers, G. A., & Pryor, L. D. (1965). The structure of eucalypt mycorrhizas. Australian journal of Botany, 13(2), 245-259."	https://doi.org/10.1071/BT9650245
OBS3678279	Myrtaceae	Eucalyptus	Eucalyptus websteriana		EcM	1	forest	uncertain	uncertain	-	-	-	yes	mntl	-	-				"Chilvers, G. A., & Pryor, L. D. (1965). The structure of eucalypt mycorrhizas. Australian journal of Botany, 13(2), 245-259."	https://doi.org/10.1071/BT9650245
OBS3701914	Myrtaceae	Eucalyptus	Eucalyptus oblonga	Eucalyptus globoidea	EcM	10	pot-culture;field-inoculum	4-mth	seedling	-	-	-	yes	mntl	-	-				"Claridge et al. Establishment of ectomycorrhizae on the roots of two species of Eucalyptus from fungal spores contained in the faeces of the long_nosed potoroo (Potorous tridactylus). Australian Journal of Ecology, 17(2), 207-217."	https://doi.org/10.1111/j.1442-9993.1992.tb00799.x
OBS3701915	Myrtaceae	Eucalyptus	Eucalyptus sieberi	Eucalyptus sieber	EcM	10	pot-culture;field-inoculum	4-mth	seedling	-	-	-	yes	mntl	-	-				"Claridge et al. Establishment of ectomycorrhizae on the roots of two species of Eucalyptus from fungal spores contained in the faeces of the long_nosed potoroo (Potorous tridactylus). Australian Journal of Ecology, 17(2), 207-217."	https://doi.org/10.1111/j.1442-9993.1992.tb00799.x
OBS3692754	Anacardiaceae	Buchanania	Buchanania arborescens		AM										-				FungalRoot: Species name error	"Currah, R. S., & Van Dyk, M. (1986). A survey of some perennial vascular plant species native to Alberta for occurrence of mycorrhizal fungi. Canadian field-naturalist. Ottawa ON, 100(3), 330-342."	https://www.biodiversitylibrary.org/page/28072413#page/351/mode/1up
OBS3693347	Fabaceae	Acacia	Acacia auriculiformis	Acacia auriculiformis A. Cunn. ex Benth	AM	10	pot-culture;field-inoculum	2-mth	seedling	yes	colonisation	arb;ves	-	-	-	-				"Dhar, P. P. & Mridha, M. A. U (2006) Arbuscular Mycorrhizal Dependency of Some Tree Species-I, Bangladesh Journal of Agricultural Research, 31(4), 533-543."	https://www.researchgate.net/profile/Partha-Dhar/publication/301493529_Arbuscular_Mycorrhizal_Dependency_of_Some_Tree_Species-I/links/5716601808aeefeb022c35ec/Arbuscular-Mycorrhizal-Dependency-of-Some-Tree-Species-I.pdf
OBS3693356	Fabaceae	Albizia	Albizia lebbeck	Albizia lebbeck (L.) Benth.	AM	10	pot-culture;field-inoculum	2-mth	seedling	yes	colonisation	arb;ves	-	-	-	-				"Dhar, P. P. & Mridha, M. A. U (2006) Arbuscular Mycorrhizal Dependency of Some Tree Species-I, Bangladesh Journal of Agricultural Research, 31(4), 533-543."	https://www.researchgate.net/profile/Partha-Dhar/publication/301493529_Arbuscular_Mycorrhizal_Dependency_of_Some_Tree_Species-I/links/5716601808aeefeb022c35ec/Arbuscular-Mycorrhizal-Dependency-of-Some-Tree-Species-I.pdf
OBS3693357	Fabaceae	Albizia	Albizia procera	Albizia procera (Roxb.) Benth	AM	10	pot-culture;field-inoculum	2-mth	seedling	yes	colonisation	arb;ves	-	-	-	-				"Dhar, P. P. & Mridha, M. A. U (2006) Arbuscular Mycorrhizal Dependency of Some Tree Species-I, Bangladesh Journal of Agricultural Research, 31(4), 533-543."	https://www.researchgate.net/profile/Partha-Dhar/publication/301493529_Arbuscular_Mycorrhizal_Dependency_of_Some_Tree_Species-I/links/5716601808aeefeb022c35ec/Arbuscular-Mycorrhizal-Dependency-of-Some-Tree-Species-I.pdf
OBS3693362	Fabaceae	Pongamia	Pongamia pinnata	Pongamia pinnata (L.) pierre	AM	10	pot-culture;field-inoculum	2-mth	seedling	yes	colonisation	arb;ves	-	-	-	-				"Dhar, P. P. & Mridha, M. A. U (2006) Arbuscular Mycorrhizal Dependency of Some Tree Species-I, Bangladesh Journal of Agricultural Research, 31(4), 533-543."	https://www.researchgate.net/profile/Partha-Dhar/publication/301493529_Arbuscular_Mycorrhizal_Dependency_of_Some_Tree_Species-I/links/5716601808aeefeb022c35ec/Arbuscular-Mycorrhizal-Dependency-of-Some-Tree-Species-I.pdf
OBS3693364	Myrtaceae	Syzygium	Syzygium cumini		AM	10	pot-culture;field-inoculum	2-mth	seedling	yes	colonisation	arb;ves	-	-	-	-				"Dhar, P. P. & Mridha, M. A. U (2006) Arbuscular Mycorrhizal Dependency of Some Tree Species-I, Bangladesh Journal of Agricultural Research, 31(4), 533-543."	https://www.researchgate.net/profile/Partha-Dhar/publication/301493529_Arbuscular_Mycorrhizal_Dependency_of_Some_Tree_Species-I/links/5716601808aeefeb022c35ec/Arbuscular-Mycorrhizal-Dependency-of-Some-Tree-Species-I.pdf
OBS3693451	Fabaceae	Acacia	Acacia ancistrocarpa		AM	1	uncertain	uncertain	uncertain	yes	colonisation	uncertain			-				"Check """"Ducousso, M. (1991). Importance des symbioses racinaires pour l'utilisation des acacias en Afrique de l'Ouest. CIRAD."""" and """"https://horizon.documentation.ird.fr/exl-doc/pleins_textes/2021-08/010015804.pdf"""""	"Ducousso, M., & Thoen, D. (1991). Les types mycorhiziens des Acacieae. Physiologie des arbres et arbustes en zones arides et semi-arides. Groupe d’étude de l’arbre. Paris, 1-8.h"	https://www.researchgate.net/profile/Marc-Ducousso/publication/288280892_Les_types_mycorhiziens_des_Acacieae_in_Physiologie_des_Arbres_et_Arbustes_en_zones_arides_et_semi-arides/links/0c960529ed82d7a375000000/Les-types-mycorhiziens-des-Acacieae-in-Physiol
OBS3693452	Fabaceae	Acacia	Acacia aneura		EcM	1	uncertain	uncertain	uncertain	yes	colonisation	uncertain			-					"Ducousso, M., & Thoen, D. (1991). Les types mycorhiziens des Acacieae. Physiologie des arbres et arbustes en zones arides et semi-arides. Groupe d’étude de l’arbre. Paris, 1-8.s"	https://www.researchgate.net/profile/Marc-Ducousso/publication/288280892_Les_types_mycorhiziens_des_Acacieae_in_Physiologie_des_Arbres_et_Arbustes_en_zones_arides_et_semi-arides/links/0c960529ed82d7a375000000/Les-types-mycorhiziens-des-Acacieae-in-Physiol
OBS3725422	Fabaceae	Acacia	Acacia aneura		EcM-AM	1	uncertain	uncertain	uncertain	yes	colonisation	uncertain			-					"Ducousso, M., & Thoen, D. (1991). Les types mycorhiziens des Acacieae. Physiologie des arbres et arbustes en zones arides et semi-arides. Groupe d’étude de l’arbre. Paris, 1-8.s"	https://www.researchgate.net/profile/Marc-Ducousso/publication/288280892_Les_types_mycorhiziens_des_Acacieae_in_Physiologie_des_Arbres_et_Arbustes_en_zones_arides_et_semi-arides/links/0c960529ed82d7a375000000/Les-types-mycorhiziens-des-Acacieae-in-Physiol
OBS3693453	Fabaceae	Acacia	Acacia aulacocarpa		AM	1	uncertain	uncertain	uncertain	yes	colonisation	uncertain			-					"Ducousso, M., & Thoen, D. (1991). Les types mycorhiziens des Acacieae. Physiologie des arbres et arbustes en zones arides et semi-arides. Groupe d’étude de l’arbre. Paris, 1-8.s"	https://www.researchgate.net/profile/Marc-Ducousso/publication/288280892_Les_types_mycorhiziens_des_Acacieae_in_Physiologie_des_Arbres_et_Arbustes_en_zones_arides_et_semi-arides/links/0c960529ed82d7a375000000/Les-types-mycorhiziens-des-Acacieae-in-Physiol
OBS3693454	Fabaceae	Acacia	Acacia auriculiformis		AM	1	uncertain	uncertain	uncertain	yes	colonisation	uncertain			-					"Ducousso, M., & Thoen, D. (1991). Les types mycorhiziens des Acacieae. Physiologie des arbres et arbustes en zones arides et semi-arides. Groupe d’étude de l’arbre. Paris, 1-8.s"	https://www.researchgate.net/profile/Marc-Ducousso/publication/288280892_Les_types_mycorhiziens_des_Acacieae_in_Physiologie_des_Arbres_et_Arbustes_en_zones_arides_et_semi-arides/links/0c960529ed82d7a375000000/Les-types-mycorhiziens-des-Acacieae-in-Physiol
OBS3693455	Fabaceae	Acacia	Acacia auriculiformis		EcM-AM	1	uncertain	uncertain	uncertain	yes	colonisation	uncertain			-					"Ducousso, M., & Thoen, D. (1991). Les types mycorhiziens des Acacieae. Physiologie des arbres et arbustes en zones arides et semi-arides. Groupe d’étude de l’arbre. Paris, 1-8.s"	https://www.researchgate.net/profile/Marc-Ducousso/publication/288280892_Les_types_mycorhiziens_des_Acacieae_in_Physiologie_des_Arbres_et_Arbustes_en_zones_arides_et_semi-arides/links/0c960529ed82d7a375000000/Les-types-mycorhiziens-des-Acacieae-in-Physiol
OBS3693459	Fabaceae	Acacia	Acacia concurrens		AM	1	uncertain	uncertain	uncertain	yes	colonisation	uncertain			-					"Ducousso, M., & Thoen, D. (1991). Les types mycorhiziens des Acacieae. Physiologie des arbres et arbustes en zones arides et semi-arides. Groupe d’étude de l’arbre. Paris, 1-8.s"	https://www.researchgate.net/profile/Marc-Ducousso/publication/288280892_Les_types_mycorhiziens_des_Acacieae_in_Physiologie_des_Arbres_et_Arbustes_en_zones_arides_et_semi-arides/links/0c960529ed82d7a375000000/Les-types-mycorhiziens-des-Acacieae-in-Physiol
OBS3693461	Fabaceae	Acacia	Acacia coriacea		EcM-AM	1	uncertain	uncertain	uncertain	yes	colonisation	uncertain			-					"Ducousso, M., & Thoen, D. (1991). Les types mycorhiziens des Acacieae. Physiologie des arbres et arbustes en zones arides et semi-arides. Groupe d’étude de l’arbre. Paris, 1-8.s"	https://www.researchgate.net/profile/Marc-Ducousso/publication/288280892_Les_types_mycorhiziens_des_Acacieae_in_Physiologie_des_Arbres_et_Arbustes_en_zones_arides_et_semi-arides/links/0c960529ed82d7a375000000/Les-types-mycorhiziens-des-Acacieae-in-Physiol
OBS3693462	Fabaceae	Acacia	Acacia cowleana		EcM-AM	1	uncertain	uncertain	uncertain	yes	colonisation	uncertain			-					"Ducousso, M., & Thoen, D. (1991). Les types mycorhiziens des Acacieae. Physiologie des arbres et arbustes en zones arides et semi-arides. Groupe d’étude de l’arbre. Paris, 1-8.s"	https://www.researchgate.net/profile/Marc-Ducousso/publication/288280892_Les_types_mycorhiziens_des_Acacieae_in_Physiologie_des_Arbres_et_Arbustes_en_zones_arides_et_semi-arides/links/0c960529ed82d7a375000000/Les-types-mycorhiziens-des-Acacieae-in-Physiol
OBS3693465	Fabaceae	Acacia	Acacia dealbata		EcM	1	uncertain	uncertain	uncertain	yes	colonisation	uncertain			-					"Ducousso, M., & Thoen, D. (1991). Les types mycorhiziens des Acacieae. Physiologie des arbres et arbustes en zones arides et semi-arides. Groupe d’étude de l’arbre. Paris, 1-8.s"	https://www.researchgate.net/profile/Marc-Ducousso/publication/288280892_Les_types_mycorhiziens_des_Acacieae_in_Physiologie_des_Arbres_et_Arbustes_en_zones_arides_et_semi-arides/links/0c960529ed82d7a375000000/Les-types-mycorhiziens-des-Acacieae-in-Physiol
OBS3693466	Fabaceae	Acacia	Acacia decurrens		EcM	1	uncertain	uncertain	uncertain	yes	colonisation	uncertain			-					"Ducousso, M., & Thoen, D. (1991). Les types mycorhiziens des Acacieae. Physiologie des arbres et arbustes en zones arides et semi-arides. Groupe d’étude de l’arbre. Paris, 1-8.s"	https://www.researchgate.net/profile/Marc-Ducousso/publication/288280892_Les_types_mycorhiziens_des_Acacieae_in_Physiologie_des_Arbres_et_Arbustes_en_zones_arides_et_semi-arides/links/0c960529ed82d7a375000000/Les-types-mycorhiziens-des-Acacieae-in-Physiol
OBS3693467	Fabaceae	Acacia	Acacia dunnii		AM	1	uncertain	uncertain	uncertain	yes	colonisation	uncertain			-					"Ducousso, M., & Thoen, D. (1991). Les types mycorhiziens des Acacieae. Physiologie des arbres et arbustes en zones arides et semi-arides. Groupe d’étude de l’arbre. Paris, 1-8.s"	https://www.researchgate.net/profile/Marc-Ducousso/publication/288280892_Les_types_mycorhiziens_des_Acacieae_in_Physiologie_des_Arbres_et_Arbustes_en_zones_arides_et_semi-arides/links/0c960529ed82d7a375000000/Les-types-mycorhiziens-des-Acacieae-in-Physiol
OBS3725428	Fabaceae	Acacia	Acacia eriopoda		EcM-AM	1	uncertain	uncertain	uncertain	yes	colonisation	uncertain			-					"Ducousso, M., & Thoen, D. (1991). Les types mycorhiziens des Acacieae. Physiologie des arbres et arbustes en zones arides et semi-arides. Groupe d’étude de l’arbre. Paris, 1-8.s"	https://www.researchgate.net/profile/Marc-Ducousso/publication/288280892_Les_types_mycorhiziens_des_Acacieae_in_Physiologie_des_Arbres_et_Arbustes_en_zones_arides_et_semi-arides/links/0c960529ed82d7a375000000/Les-types-mycorhiziens-des-Acacieae-in-Physiol
OBS3693470	Fabaceae	Acacia	Acacia floribunda		AM	1	uncertain	uncertain	uncertain	yes	colonisation	uncertain			-					"Ducousso, M., & Thoen, D. (1991). Les types mycorhiziens des Acacieae. Physiologie des arbres et arbustes en zones arides et semi-arides. Groupe d’étude de l’arbre. Paris, 1-8.s"	https://www.researchgate.net/profile/Marc-Ducousso/publication/288280892_Les_types_mycorhiziens_des_Acacieae_in_Physiologie_des_Arbres_et_Arbustes_en_zones_arides_et_semi-arides/links/0c960529ed82d7a375000000/Les-types-mycorhiziens-des-Acacieae-in-Physiol
OBS3693474	Fabaceae	Acacia	Acacia holosericea		AM	1	uncertain	uncertain	uncertain	yes	colonisation	uncertain			-					"Ducousso, M., & Thoen, D. (1991). Les types mycorhiziens des Acacieae. Physiologie des arbres et arbustes en zones arides et semi-arides. Groupe d’étude de l’arbre. Paris, 1-8.s"	https://www.researchgate.net/profile/Marc-Ducousso/publication/288280892_Les_types_mycorhiziens_des_Acacieae_in_Physiologie_des_Arbres_et_Arbustes_en_zones_arides_et_semi-arides/links/0c960529ed82d7a375000000/Les-types-mycorhiziens-des-Acacieae-in-Physiol
OBS3693475	Fabaceae	Acacia	Acacia holosericea		EcM-AM	1	uncertain	uncertain	uncertain	yes	colonisation	uncertain			-					"Ducousso, M., & Thoen, D. (1991). Les types mycorhiziens des Acacieae. Physiologie des arbres et arbustes en zones arides et semi-arides. Groupe d’étude de l’arbre. Paris, 1-8.s"	https://www.researchgate.net/profile/Marc-Ducousso/publication/288280892_Les_types_mycorhiziens_des_Acacieae_in_Physiologie_des_Arbres_et_Arbustes_en_zones_arides_et_semi-arides/links/0c960529ed82d7a375000000/Les-types-mycorhiziens-des-Acacieae-in-Physiol
OBS3693478	Fabaceae	Acacia	Acacia inaequilatera		AM	1	uncertain	uncertain	uncertain	yes	colonisation	uncertain			-					"Ducousso, M., & Thoen, D. (1991). Les types mycorhiziens des Acacieae. Physiologie des arbres et arbustes en zones arides et semi-arides. Groupe d’étude de l’arbre. Paris, 1-8.s"	https://www.researchgate.net/profile/Marc-Ducousso/publication/288280892_Les_types_mycorhiziens_des_Acacieae_in_Physiologie_des_Arbres_et_Arbustes_en_zones_arides_et_semi-arides/links/0c960529ed82d7a375000000/Les-types-mycorhiziens-des-Acacieae-in-Physiol
OBS3693479	Fabaceae	Acacia	Acacia latescens		AM	1	uncertain	uncertain	uncertain	yes	colonisation	uncertain			-					"Ducousso, M., & Thoen, D. (1991). Les types mycorhiziens des Acacieae. Physiologie des arbres et arbustes en zones arides et semi-arides. Groupe d’étude de l’arbre. Paris, 1-8.s"	https://www.researchgate.net/profile/Marc-Ducousso/publication/288280892_Les_types_mycorhiziens_des_Acacieae_in_Physiologie_des_Arbres_et_Arbustes_en_zones_arides_et_semi-arides/links/0c960529ed82d7a375000000/Les-types-mycorhiziens-des-Acacieae-in-Physiol
OBS3693513	Fabaceae	Acacia	Acacia longifolia		EcM	1	uncertain	uncertain	uncertain	yes	colonisation	uncertain			-					"Ducousso, M., & Thoen, D. (1991). Les types mycorhiziens des Acacieae. Physiologie des arbres et arbustes en zones arides et semi-arides. Groupe d’étude de l’arbre. Paris, 1-8.s"	https://www.researchgate.net/profile/Marc-Ducousso/publication/288280892_Les_types_mycorhiziens_des_Acacieae_in_Physiologie_des_Arbres_et_Arbustes_en_zones_arides_et_semi-arides/links/0c960529ed82d7a375000000/Les-types-mycorhiziens-des-Acacieae-in-Physiol
OBS3693480	Fabaceae	Acacia	Acacia lysiphloia		EcM-AM	1	uncertain	uncertain	uncertain	yes	colonisation	uncertain			-					"Ducousso, M., & Thoen, D. (1991). Les types mycorhiziens des Acacieae. Physiologie des arbres et arbustes en zones arides et semi-arides. Groupe d’étude de l’arbre. Paris, 1-8.s"	https://www.researchgate.net/profile/Marc-Ducousso/publication/288280892_Les_types_mycorhiziens_des_Acacieae_in_Physiologie_des_Arbres_et_Arbustes_en_zones_arides_et_semi-arides/links/0c960529ed82d7a375000000/Les-types-mycorhiziens-des-Acacieae-in-Physiol
OBS3693481	Fabaceae	Acacia	Acacia mangium		EcM-AM	1	uncertain	uncertain	uncertain	yes	colonisation	uncertain			-					"Ducousso, M., & Thoen, D. (1991). Les types mycorhiziens des Acacieae. Physiologie des arbres et arbustes en zones arides et semi-arides. Groupe d’étude de l’arbre. Paris, 1-8.s"	https://www.researchgate.net/profile/Marc-Ducousso/publication/288280892_Les_types_mycorhiziens_des_Acacieae_in_Physiologie_des_Arbres_et_Arbustes_en_zones_arides_et_semi-arides/links/0c960529ed82d7a375000000/Les-types-mycorhiziens-des-Acacieae-in-Physiol
OBS3693482	Fabaceae	Acacia	Acacia mangium		EcM-AM	1	uncertain	uncertain	uncertain	yes	colonisation	uncertain			-					"Ducousso, M., & Thoen, D. (1991). Les types mycorhiziens des Acacieae. Physiologie des arbres et arbustes en zones arides et semi-arides. Groupe d’étude de l’arbre. Paris, 1-8.s"	https://www.researchgate.net/profile/Marc-Ducousso/publication/288280892_Les_types_mycorhiziens_des_Acacieae_in_Physiologie_des_Arbres_et_Arbustes_en_zones_arides_et_semi-arides/links/0c960529ed82d7a375000000/Les-types-mycorhiziens-des-Acacieae-in-Physiol
OBS3693483	Fabaceae	Acacia	Acacia melanoxylon		EcM	1	uncertain	uncertain	uncertain	yes	colonisation	uncertain			-					"Ducousso, M., & Thoen, D. (1991). Les types mycorhiziens des Acacieae. Physiologie des arbres et arbustes en zones arides et semi-arides. Groupe d’étude de l’arbre. Paris, 1-8.s"	https://www.researchgate.net/profile/Marc-Ducousso/publication/288280892_Les_types_mycorhiziens_des_Acacieae_in_Physiologie_des_Arbres_et_Arbustes_en_zones_arides_et_semi-arides/links/0c960529ed82d7a375000000/Les-types-mycorhiziens-des-Acacieae-in-Physiol
OBS3693486	Fabaceae	Acacia	Acacia monticola		EcM-AM	1	uncertain	uncertain	uncertain	yes	colonisation	uncertain			-					"Ducousso, M., & Thoen, D. (1991). Les types mycorhiziens des Acacieae. Physiologie des arbres et arbustes en zones arides et semi-arides. Groupe d’étude de l’arbre. Paris, 1-8.s"	https://www.researchgate.net/profile/Marc-Ducousso/publication/288280892_Les_types_mycorhiziens_des_Acacieae_in_Physiologie_des_Arbres_et_Arbustes_en_zones_arides_et_semi-arides/links/0c960529ed82d7a375000000/Les-types-mycorhiziens-des-Acacieae-in-Physiol
OBS3693490	Fabaceae	Acacia	Acacia pellita		EcM-AM	1	uncertain	uncertain	uncertain	yes	colonisation	uncertain			-					"Ducousso, M., & Thoen, D. (1991). Les types mycorhiziens des Acacieae. Physiologie des arbres et arbustes en zones arides et semi-arides. Groupe d’étude de l’arbre. Paris, 1-8.s"	https://www.researchgate.net/profile/Marc-Ducousso/publication/288280892_Les_types_mycorhiziens_des_Acacieae_in_Physiologie_des_Arbres_et_Arbustes_en_zones_arides_et_semi-arides/links/0c960529ed82d7a375000000/Les-types-mycorhiziens-des-Acacieae-in-Physiol
OBS3693491	Fabaceae	Acacia	Acacia platycarpa		EcM	1	uncertain	uncertain	uncertain	yes	colonisation	uncertain			-					"Ducousso, M., & Thoen, D. (1991). Les types mycorhiziens des Acacieae. Physiologie des arbres et arbustes en zones arides et semi-arides. Groupe d’étude de l’arbre. Paris, 1-8.s"	https://www.researchgate.net/profile/Marc-Ducousso/publication/288280892_Les_types_mycorhiziens_des_Acacieae_in_Physiologie_des_Arbres_et_Arbustes_en_zones_arides_et_semi-arides/links/0c960529ed82d7a375000000/Les-types-mycorhiziens-des-Acacieae-in-Physiol
OBS3693492	Fabaceae	Acacia	Acacia platycarpa		AM	1	uncertain	uncertain	uncertain	yes	colonisation	uncertain			-					"Ducousso, M., & Thoen, D. (1991). Les types mycorhiziens des Acacieae. Physiologie des arbres et arbustes en zones arides et semi-arides. Groupe d’étude de l’arbre. Paris, 1-8.s"	https://www.researchgate.net/profile/Marc-Ducousso/publication/288280892_Les_types_mycorhiziens_des_Acacieae_in_Physiologie_des_Arbres_et_Arbustes_en_zones_arides_et_semi-arides/links/0c960529ed82d7a375000000/Les-types-mycorhiziens-des-Acacieae-in-Physiol
OBS3693493	Fabaceae	Acacia	Acacia plectocarpa		EcM-AM	1	uncertain	uncertain	uncertain	yes	colonisation	uncertain			-					"Ducousso, M., & Thoen, D. (1991). Les types mycorhiziens des Acacieae. Physiologie des arbres et arbustes en zones arides et semi-arides. Groupe d’étude de l’arbre. Paris, 1-8.s"	https://www.researchgate.net/profile/Marc-Ducousso/publication/288280892_Les_types_mycorhiziens_des_Acacieae_in_Physiologie_des_Arbres_et_Arbustes_en_zones_arides_et_semi-arides/links/0c960529ed82d7a375000000/Les-types-mycorhiziens-des-Acacieae-in-Physiol
OBS3693495	Fabaceae	Acacia	Acacia pulchella		AM	1	uncertain	uncertain	uncertain	yes	colonisation	uncertain			-					"Ducousso, M., & Thoen, D. (1991). Les types mycorhiziens des Acacieae. Physiologie des arbres et arbustes en zones arides et semi-arides. Groupe d’étude de l’arbre. Paris, 1-8.s"	https://www.researchgate.net/profile/Marc-Ducousso/publication/288280892_Les_types_mycorhiziens_des_Acacieae_in_Physiologie_des_Arbres_et_Arbustes_en_zones_arides_et_semi-arides/links/0c960529ed82d7a375000000/Les-types-mycorhiziens-des-Acacieae-in-Physiol
OBS3693496	Fabaceae	Acacia	Acacia pycnantha		AM	1	uncertain	uncertain	uncertain	yes	colonisation	uncertain			-					"Ducousso, M., & Thoen, D. (1991). Les types mycorhiziens des Acacieae. Physiologie des arbres et arbustes en zones arides et semi-arides. Groupe d’étude de l’arbre. Paris, 1-8.s"	https://www.researchgate.net/profile/Marc-Ducousso/publication/288280892_Les_types_mycorhiziens_des_Acacieae_in_Physiologie_des_Arbres_et_Arbustes_en_zones_arides_et_semi-arides/links/0c960529ed82d7a375000000/Les-types-mycorhiziens-des-Acacieae-in-Physiol
OBS3693497	Fabaceae	Acacia	Acacia pyrifolia		AM	1	uncertain	uncertain	uncertain	yes	colonisation	uncertain			-					"Ducousso, M., & Thoen, D. (1991). Les types mycorhiziens des Acacieae. Physiologie des arbres et arbustes en zones arides et semi-arides. Groupe d’étude de l’arbre. Paris, 1-8.s"	https://www.researchgate.net/profile/Marc-Ducousso/publication/288280892_Les_types_mycorhiziens_des_Acacieae_in_Physiologie_des_Arbres_et_Arbustes_en_zones_arides_et_semi-arides/links/0c960529ed82d7a375000000/Les-types-mycorhiziens-des-Acacieae-in-Physiol
OBS3693498	Fabaceae	Acacia	Acacia pyrifolia		AM	1	uncertain	uncertain	uncertain	yes	colonisation	uncertain			-					"Ducousso, M., & Thoen, D. (1991). Les types mycorhiziens des Acacieae. Physiologie des arbres et arbustes en zones arides et semi-arides. Groupe d’étude de l’arbre. Paris, 1-8.s"	https://www.researchgate.net/profile/Marc-Ducousso/publication/288280892_Les_types_mycorhiziens_des_Acacieae_in_Physiologie_des_Arbres_et_Arbustes_en_zones_arides_et_semi-arides/links/0c960529ed82d7a375000000/Les-types-mycorhiziens-des-Acacieae-in-Physiol
OBS3693502	Fabaceae	Acacia	Acacia retinodes		EcM	1	uncertain	uncertain	uncertain	yes	colonisation	uncertain			-					"Ducousso, M., & Thoen, D. (1991). Les types mycorhiziens des Acacieae. Physiologie des arbres et arbustes en zones arides et semi-arides. Groupe d’étude de l’arbre. Paris, 1-8.s"	https://www.researchgate.net/profile/Marc-Ducousso/publication/288280892_Les_types_mycorhiziens_des_Acacieae_in_Physiologie_des_Arbres_et_Arbustes_en_zones_arides_et_semi-arides/links/0c960529ed82d7a375000000/Les-types-mycorhiziens-des-Acacieae-in-Physiol
OBS3693501	Fabaceae	Acacia	Acacia rhodoxylon		EcM-AM	1	uncertain	uncertain	uncertain	yes	colonisation	uncertain			-					"Ducousso, M., & Thoen, D. (1991). Les types mycorhiziens des Acacieae. Physiologie des arbres et arbustes en zones arides et semi-arides. Groupe d’étude de l’arbre. Paris, 1-8.s"	https://www.researchgate.net/profile/Marc-Ducousso/publication/288280892_Les_types_mycorhiziens_des_Acacieae_in_Physiologie_des_Arbres_et_Arbustes_en_zones_arides_et_semi-arides/links/0c960529ed82d7a375000000/Les-types-mycorhiziens-des-Acacieae-in-Physiol
OBS3693505	Fabaceae	Acacia	Acacia rothii		EcM-AM	1	uncertain	uncertain	uncertain	yes	colonisation	uncertain			-					"Ducousso, M., & Thoen, D. (1991). Les types mycorhiziens des Acacieae. Physiologie des arbres et arbustes en zones arides et semi-arides. Groupe d’étude de l’arbre. Paris, 1-8.s"	https://www.researchgate.net/profile/Marc-Ducousso/publication/288280892_Les_types_mycorhiziens_des_Acacieae_in_Physiologie_des_Arbres_et_Arbustes_en_zones_arides_et_semi-arides/links/0c960529ed82d7a375000000/Les-types-mycorhiziens-des-Acacieae-in-Physiol
OBS3693506	Fabaceae	Acacia	Acacia rubida		EcM	1	uncertain	uncertain	uncertain	yes	colonisation	uncertain			-					"Ducousso, M., & Thoen, D. (1991). Les types mycorhiziens des Acacieae. Physiologie des arbres et arbustes en zones arides et semi-arides. Groupe d’étude de l’arbre. Paris, 1-8.s"	https://www.researchgate.net/profile/Marc-Ducousso/publication/288280892_Les_types_mycorhiziens_des_Acacieae_in_Physiologie_des_Arbres_et_Arbustes_en_zones_arides_et_semi-arides/links/0c960529ed82d7a375000000/Les-types-mycorhiziens-des-Acacieae-in-Physiol
