family	genus	species	mycorrhizal_type	AOO	EOO	env_B2	geo_B2	ex_dent	env_B2_corrected	geo_B2_corrected	RC1_position	RC2_position	RC3_position	lat_position	lat_range	biome	climate_zone
Myrtaceae	Neofabricia	Neofabricia mjoebergii	EcM-AM	3800	53123.0233439274	0.0868559271532152	0.174738474489137	0.093338683788122	0.00810701791967811	0.0897470035374826	1.16620581584056	0.580156703188606	-0.723186401532305	-14.2229273139708	1.96535988033034	Tropical	Tropical
Myrtaceae	Neofabricia	Neofabricia myrtifolia	EcM-AM	11800	119015.739426967	0.211905578802155	0.12888394927361	0.133186195826645	0.0282228979151024	0.0937382645562753	1.28621036353164	0.921934804663626	0.0176604447281008	-13.4843176519462	4.54598484665762	Tropical	Tropical
Myrtaceae	Neofabricia	Neofabricia sericisepala	EcM-AM	4200	58676.0040572312	0.38088156145068	0.343016366332747	0.134871589085072	0.0513701014460569	0.128108711674021	1.21801875337152	0.544503435155419	-0.535076752855888	-14.2452724397526	2.22889850473307	Tropical	Tropical
Rubiaceae	Neolamarckia	Neolamarckia cadamba	AM	2200	240698.46429517	0.178025597973803	0.122313138421663	0.075561797752809	0.0134519342289194	0.0506823209612661	1.10741595671514	1.02111776414431	0.765581077072441	-15.5598609205974	18.095156635073	Tropical	Tropical
Lauraceae	Neolitsea	Neolitsea australiensis	AM	23900	2140679.26005483	0.319511228509222	0.258274158950132	0.204333868378812	0.0652869653117559	0.109581358628736	-0.140243465207864	0.998612696567999	1.19010484066271	-26.6950899993741	15.9323566789637	Non-tropical	Non-tropical
Lauraceae	Neolitsea	Neolitsea brassii	AM	15900	1594765.43018776	0.332811090066936	0.264440039476108	0.259149277688604	0.0862477535976032	0.144005565133915	1.11388842958619	0.709535390521464	0.582189023411039	-15.8350775868646	13.2860751612646	Tropical	Tropical
Lauraceae	Neolitsea	Neolitsea dealbata	AM	62000	3094169.94535997	0.376996357599611	0.353357489636593	0.516492776886035	0.194715895612544	0.250492050678255	0.037446516134361	0.80918067339365	0.877318285714532	-25.3516215100937	19.561622466164	Non-tropical	Non-tropical
Rubiaceae	Neonauclea	Neonauclea glabra	AM	3800	37201.8814454074	0.118530517366444	0.0666021435824588	0.0484349919743178	0.00574102465735545	0.0235801241299929	0.940867900638826	1.19190984628396	0.895559768392188	-16.226191925803	5.22322967623932	Tropical	Tropical
Proteaceae	Neorites	Neorites kevediana	NM	2100	30843.792653344	0.0872269507274856	0.0299058479658058	0.0340288924558587	0.0029682365255581	0.0129441109938799	0.720019230059248	1.24380571259184	1.50116512524334	-18.5316137795851	5.4476460770372	Tropical	Tropical
Picrodendraceae	Neoroepera	Neoroepera banksii	AM	7000	58684.9789450856	0.210528220568593	0.155253349297705	0.116131621187801	0.0244489835604136	0.0955755708315012	1.32530689049443	0.839340287474059	-0.141430346546419	-13.1800262745054	4.59654167838613	Tropical	Tropical
Picrodendraceae	Neoroepera	Neoroepera buxifolia	AM	1100	1100.01990089805	0.366265240903772	0.286248601205121	0.00180577849117175	0.000661393894087871	0.00160134803234854	0.287980100594133	-0.301435089268632	1.70382489265983	-22.8975065955807	0.357511041471248	Tropical	Tropical
Arecaceae	Normanbya	Normanbya normanbyi	AM	2000	9732.8448398092	0.115671919756366	0.0608020619760126	0.00810593900481541	0.000937629526115004	0.00652375975338036	0.775699745864822	1.36668610575723	1.5455459197002	-18.0102481093835	2.63557534948008	Tropical	Tropical
Oleaceae	Notelaea	Notelaea johnsonii	AM	5300	541689.556334698	0.313426899902482	0.262538040297828	0.0924157303370787	0.0289655758617744	0.0654329202063692	-0.320155798322362	1.19850710629268	1.20179512123397	-28.3515721543275	7.75449159298113	Non-tropical	Non-tropical
Oleaceae	Notelaea	Notelaea ligustrina	AM	41700	584908.540698982	0.0941588750385875	0.13376154755369	0.152046548956661	0.0143165320032588	0.103683012391076	-1.23516555779284	1.6689957673595	0.396222645354243	-36.9789844887026	6.98580999293814	Non-tropical	Non-tropical
Oleaceae	Notelaea	Notelaea longifolia	AM	94100	2083712.53769981	0.228904287796607	0.2485064091186	0.558266452648475	0.127789584744237	0.209488055294546	-0.68475972654598	1.09852190616576	0.667994270929986	-31.3550013950209	10.3168460049191	Non-tropical	Non-tropical
Oleaceae	Notelaea	Notelaea microcarpa	AM	85400	2720607.96904404	0.442129245843271	0.486255461087564	0.742415730337079	0.328243706956114	0.397472331325617	-0.337060632537169	0.274704218022641	0.855307312371424	-28.1514009526247	15.2790008835115	Non-tropical	Non-tropical
Oleaceae	Notelaea	Notelaea pungens	AM	2200	18300.2988042367	0.569562317263205	0.679185651068869	0.0385232744783307	0.0219414054804445	0.0374246696697228	-0.521319500028657	-0.12871990756446	0.822688033145152	-27.0177755342053	1.39704990525544	Tropical	Non-tropical
Oleaceae	Notelaea	Notelaea venosa	AM	62800	416988.340781307	0.183228454262056	0.183097314307904	0.209550561797753	0.0383956255279477	0.146333440736109	-1.01613898410894	1.46355533480643	0.483120959193688	-34.9234411687849	9.26295834612561	Non-tropical	Non-tropical
Nothofagaceae	Nothofagus	Nothofagus cunninghamii	EcM	31300	560550.478818528	0.133150617564285	0.122258139174204	0.110553772070626	0.0147203030252651	0.0849025464326656	-1.09291644197518	1.89129482754032	0.60999644301726	-37.3143312173388	5.98446498398955	Non-tropical	Non-tropical
Nothofagaceae	Nothofagus	Nothofagus gunnii	EcM	2600	14066.3068752842	0.120646091664687	0.0613109387251529	0.0132022471910112	0.0015927995247866	0.0114107130632343	-1.20996814572952	2.46117911032832	0.940980127504952	-41.2393095716035	1.76295674668408	Non-tropical	Non-tropical
Nothofagaceae	Nothofagus	Nothofagus moorei	EcM	6600	52378.8785256323	0.233566288410797	0.166035154927737	0.0676565008025682	0.015802277779318	0.0526235121850067	-0.844332985410459	1.59620328257287	1.05068990559914	-34.4951246805593	3.94057098502717	Non-tropical	Non-tropical
Loranthaceae	Nuytsia	Nuytsia floribunda	NM	15400	210450.490580087	0.137150344088223	0.155973314883092	0.21946227929374	0.0300993271195222	0.111555987713327	-0.818116016107228	0.849487521679707	-0.495180794630213	-31.7386236733918	3.91164495539709	Non-tropical	Non-tropical
Arecaceae	Nypa	Nypa fruticans	AM	2400	614792.185183957	0.257949078857187	0.145492666801851	0.0602327447833066	0.015536981033894	0.0509865539926199	1.34481030049988	1.00396119003205	0.237092696932597	-13.1528475217882	6.6750835922405	Tropical	Tropical
Apocynaceae	Ochrosia	Ochrosia elliptica	AM	1800	136332.94433248	0.309745670133398	0.32201942663811	0.0474317817014446	0.014691789008735	0.0423043206956304	0.480988823871975	0.50592102866991	1.10806754823595	-20.1664361732324	7.51777156701095	Tropical	Tropical
Apocynaceae	Ochrosia	Ochrosia minima	AM	2600	33464.1674297828	0.225736295749786	0.120196137516602	0.0259630818619583	0.00586080992576692	0.0235616593162818	1.41544052777655	1.06580514242776	0.16148828009027	-12.4341210602177	3.74773741882906	Tropical	Tropical
Apocynaceae	Ochrosia	Ochrosia moorei	AM	1700	3550.07168731681	0.37671807041599	0.37495897669328	0.00553772070626003	0.00208615945896495	0.00515707463474192	-0.21128201791595	1.42954527907595	1.52592458122304	-28.3664017288162	0.726717773129145	Non-tropical	Non-tropical
Apocynaceae	Ochrosia	Ochrosia poweri	AM	5900	260219.94520182	0.233834253322532	0.128925777167594	0.109349919743178	0.0255697568340249	0.0464052944671806	0.734841284686516	1.17124435588178	1.10718135342679	-18.5933523016319	16.3857897744804	Tropical	Tropical
Olacaceae	Olax	Olax imbricata	AM	2400	262305.702350571	0.206013093623426	0.115204726142514	0.0595906902086677	0.0122764624410429	0.0453251333983675	1.44749234475029	0.831814000670631	0.169481997230534	-12.6553580549037	2.67718565215444	Tropical	Tropical
Oleaceae	Olea	Olea paniculata	AM	36400	766179.865227093	0.403697194777671	0.385802350137158	0.290409309791332	0.117237423700081	0.168258743154628	0.0642289432899629	0.585461927698668	1.14146868940942	-24.4758946606556	17.5764126183922	Non-tropical	Non-tropical
Proteaceae	Opisthiolepis	Opisthiolepis heterophylla	NM	4900	15297.0940871193	0.141345603693761	0.118165162709941	0.0230337078651685	0.00325571334350798	0.0173136272043029	0.485418551751939	1.2759467320773	1.21620730764525	-19.2397151428893	2.02941962934304	Tropical	Tropical
Arecaceae	Oraniopsis	Oraniopsis appendiculata	AM	2400	10603.5513287548	0.102716592259912	0.0522088831245979	0.0223113964686998	0.00229175061382468	0.0142880651381515	0.573274068496669	1.36189750358165	1.34966062338111	-18.7301099375009	1.71950606171731	Tropical	Tropical
